assembly_accession	access_url
GCA_044932975.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/044/932/975/GCA_044932975.1_ASM4493297v1/GCA_044932975.1_ASM4493297v1_genomic.gff.gz
GCA_014362285.2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/362/285/GCA_014362285.2_Fagus_crenata_v2.5/GCA_014362285.2_Fagus_crenata_v2.5_genomic.gff.gz
GCF_001263275.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/263/275/GCF_001263275.1_ASM126327v1/GCF_001263275.1_ASM126327v1_genomic.gff.gz
GCF_022539355.2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/539/355/GCF_022539355.2_HSTE1.2/GCF_022539355.2_HSTE1.2_genomic.gff.gz
GCA_041296355.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/041/296/355/GCA_041296355.1_Hham4.1/GCA_041296355.1_Hham4.1_genomic.gff.gz
GCA_020578115.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/020/578/115/GCA_020578115.1_ASM2057811v1/GCA_020578115.1_ASM2057811v1_genomic.gff.gz
GCA_032433595.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/032/433/595/GCA_032433595.1_UCR_Cluteorostrata_1.0/GCA_032433595.1_UCR_Cluteorostrata_1.0_genomic.gff.gz
GCA_037447515.1	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Sus_scrofa/GCA_037447515.1/ensembl/geneset/2025_09/genes.gff3.gz
GCA_949361645.1	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Spongilla_lacustris/GCA_949361645.1/ensembl/geneset/2024_03/genes.gff3.gz
GCA_912999815.1	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Campaea_margaritaria/GCA_912999815.1/braker/geneset/2021_12/genes.gff3.gz
GCA_003991915.1	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Elysia_chlorotica/GCA_003991915.1/ensembl/geneset/2024_11/genes.gff3.gz
GCA_056321185.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/056/321/185/GCA_056321185.1_ASM5632118v1/GCA_056321185.1_ASM5632118v1_genomic.gff.gz
GCF_963854185.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/963/854/185/GCF_963854185.1_fSarPil1.1/GCF_963854185.1_fSarPil1.1_genomic.gff.gz
GCA_965601375.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/965/601/375/GCA_965601375.1_WSGv1.0/GCA_965601375.1_WSGv1.0_genomic.gff.gz
GCA_010799875.2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/010/799/875/GCA_010799875.2_ASM1079987v2/GCA_010799875.2_ASM1079987v2_genomic.gff.gz
GCA_054502245.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/502/245/GCA_054502245.1_ASM5450224v1/GCA_054502245.1_ASM5450224v1_genomic.gff.gz
GCA_045345405.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/045/345/405/GCA_045345405.1_bGuaGua1_haplotype_1/GCA_045345405.1_bGuaGua1_haplotype_1_genomic.gff.gz
GCA_020617735.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/020/617/735/GCA_020617735.1_ASM2061773v1/GCA_020617735.1_ASM2061773v1_genomic.gff.gz
GCA_042029915.1	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Homo_sapiens/GCA_042029915.1/ensembl/geneset/2024_10/genes.gff3.gz
GCA_005382405.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/005/382/405/GCA_005382405.1_ASM538240v1/GCA_005382405.1_ASM538240v1_genomic.gff.gz
GCA_023646045.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/646/045/GCA_023646045.1_KEW_Ltra1/GCA_023646045.1_KEW_Ltra1_genomic.gff.gz
GCA_009831045.1	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Oryza_sativa_Indica_Group/GCA_009831045.1/gramene/geneset/2024_12/genes.gff3.gz
GCF_023375685.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/375/685/GCF_023375685.1_Billie_1.0/GCF_023375685.1_Billie_1.0_genomic.gff.gz
GCA_003369665.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/369/665/GCA_003369665.1_ASM336966v1/GCA_003369665.1_ASM336966v1_genomic.gff.gz
GCA_010093945.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/010/093/945/GCA_010093945.1_Delco1/GCA_010093945.1_Delco1_genomic.gff.gz
GCA_900537255.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/537/255/GCA_900537255.1_ASM90053725v1/GCA_900537255.1_ASM90053725v1_genomic.gff.gz
GCF_000442215.2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/442/215/GCF_000442215.2_Lipotes_vexillifer_v1.1/GCF_000442215.2_Lipotes_vexillifer_v1.1_genomic.gff.gz
GCA_949987675.1	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Chymomyza_fuscimana/GCA_949987675.1/braker/geneset/2023_09/genes.gff3.gz
GCA_020503715.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/020/503/715/GCA_020503715.1_ASM2050371v1/GCA_020503715.1_ASM2050371v1_genomic.gff.gz
GCF_010015735.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/010/015/735/GCF_010015735.1_Aaoar1/GCF_010015735.1_Aaoar1_genomic.gff.gz
GCA_023757985.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/757/985/GCA_023757985.1_ASM2375798v1/GCA_023757985.1_ASM2375798v1_genomic.gff.gz
GCA_007844105.2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/007/844/105/GCA_007844105.2_ASM784410v2/GCA_007844105.2_ASM784410v2_genomic.gff.gz
GCA_052571105.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/571/105/GCA_052571105.1_ASM5257110v1/GCA_052571105.1_ASM5257110v1_genomic.gff.gz
GCA_024244235.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/024/244/235/GCA_024244235.1_ASM2424423v1/GCA_024244235.1_ASM2424423v1_genomic.gff.gz
GCA_934870175.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/934/870/175/GCA_934870175.1_Pararge_aegeria/GCA_934870175.1_Pararge_aegeria_genomic.gff.gz
GCA_916047975.1	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Spilarctia_lutea/GCA_916047975.1/braker/geneset/2021_12/genes.gff3.gz
GCA_963681785.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/963/681/785/GCA_963681785.1_ApahanomycesEuteiches_IsolateVJ-3443-BR06/GCA_963681785.1_ApahanomycesEuteiches_IsolateVJ-3443-BR06_genomic.gff.gz
GCA_903813605.1	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Hordeum_vulgare_subsp_vulgare/GCA_903813605.1/community/geneset/2025_06/genes.gff3.gz
GCA_047301825.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/047/301/825/GCA_047301825.1_ASM4730182v1/GCA_047301825.1_ASM4730182v1_genomic.gff.gz
GCF_000313525.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/313/525/GCF_000313525.1_ASM31352v1/GCF_000313525.1_ASM31352v1_genomic.gff.gz
GCA_028826845.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/028/826/845/GCA_028826845.1_ASM2882684v1/GCA_028826845.1_ASM2882684v1_genomic.gff.gz
GCA_019924415.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/924/415/GCA_019924415.1_ASM1992441v1/GCA_019924415.1_ASM1992441v1_genomic.gff.gz
GCA_003033665.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/033/665/GCA_003033665.1_FusCulm_01/GCA_003033665.1_FusCulm_01_genomic.gff.gz
GCA_022813615.2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/813/615/GCA_022813615.2_Kobscura_JC1009/GCA_022813615.2_Kobscura_JC1009_genomic.gff.gz
GCA_949124225.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/949/124/225/GCA_949124225.1_AAB.nuclear_genome.ScRAP/GCA_949124225.1_AAB.nuclear_genome.ScRAP_genomic.gff.gz
GCA_002102615.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/102/615/GCA_002102615.1_NepCla1.0/GCA_002102615.1_NepCla1.0_genomic.gff.gz
GCA_964656295.1	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Russula_nigricans/GCA_964656295.1/ensembl/geneset/2025_09/genes.gff3.gz
GCA_011952205.1	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Bombus_bifarius/GCA_011952205.1/ensembl/geneset/2021_11/genes.gff3.gz
GCA_944567765.1	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Carterocephalus_palaemon/GCA_944567765.1/braker/geneset/2022_08/genes.gff3.gz
GCF_051989575.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/051/989/575/GCF_051989575.1_RoL_Snig_1.1/GCF_051989575.1_RoL_Snig_1.1_genomic.gff.gz
GCA_042370625.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/042/370/625/GCA_042370625.1_Mychet1/GCA_042370625.1_Mychet1_genomic.gff.gz
GCA_021365365.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/365/365/GCA_021365365.1_Ilyrob1/GCA_021365365.1_Ilyrob1_genomic.gff.gz
GCA_981149525.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/981/149/525/GCA_981149525.1_Ophiophagus_hannah_FG1930_v3.1/GCA_981149525.1_Ophiophagus_hannah_FG1930_v3.1_genomic.gff.gz
GCA_965152275.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/965/152/275/GCA_965152275.1_rNatDep2.hap1/GCA_965152275.1_rNatDep2.hap1_genomic.gff.gz
GCA_964638125.1	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Gliophorus_irrigatus/GCA_964638125.1/ensembl/geneset/2025_10/genes.gff3.gz
GCA_958295575.1	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Leucania_comma/GCA_958295575.1/ensembl/geneset/2024_04/genes.gff3.gz
GCA_025449115.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/025/449/115/GCA_025449115.1_Chylag1/GCA_025449115.1_Chylag1_genomic.gff.gz
GCA_932525835.1	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Lobophora_halterata/GCA_932525835.1/braker/geneset/2022_06/genes.gff3.gz
GCF_000320585.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/320/585/GCF_000320585.1_Heterobasidion_irregulare_v2.0/GCF_000320585.1_Heterobasidion_irregulare_v2.0_genomic.gff.gz
GCA_907165305.1	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Nomada_fabriciana/GCA_907165305.1/ensembl/geneset/2021_11/genes.gff3.gz
GCA_020580725.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/020/580/725/GCA_020580725.1_ASM2058072v1/GCA_020580725.1_ASM2058072v1_genomic.gff.gz
GCA_964340765.1	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Umbilicaria_deusta/GCA_964340765.1/helixer/geneset/2025_10/genes.gff3.gz
GCA_965153415.1	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Cladonia_portentosa/GCA_965153415.1/ensembl/geneset/2025_08/genes.gff3.gz
GCA_934045895.1	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Apeira_syringaria/GCA_934045895.1/braker/geneset/2022_08/genes.gff3.gz
GCA_911387815.1	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Cantharis_rustica/GCA_911387815.1/braker/geneset/2022_02/genes.gff3.gz
GCA_982375315.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/982/375/315/GCA_982375315.1_Ta-T5.1-V1/GCA_982375315.1_Ta-T5.1-V1_genomic.gff.gz
GCA_030868995.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/868/995/GCA_030868995.1_CMEL01/GCA_030868995.1_CMEL01_genomic.gff.gz
GCA_000147415.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/147/415/GCA_000147415.1_v_1.0/GCA_000147415.1_v_1.0_genomic.gff.gz
GCA_020503395.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/020/503/395/GCA_020503395.1_ASM2050339v1/GCA_020503395.1_ASM2050339v1_genomic.gff.gz
GCF_000414095.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/414/095/GCF_000414095.1_ASM41409v2/GCF_000414095.1_ASM41409v2_genomic.gff.gz
GCA_001578235.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/578/235/GCA_001578235.1_ASM157823v1/GCA_001578235.1_ASM157823v1_genomic.gff.gz
GCA_000816705.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/816/705/GCA_000816705.1_D_viviparus_9.2.1.ec.pg/GCA_000816705.1_D_viviparus_9.2.1.ec.pg_genomic.gff.gz
GCA_949774955.1	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Diarsia_brunnea/GCA_949774955.1/braker/geneset/2023_07/genes.gff3.gz
GCA_003719475.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/719/475/GCA_003719475.1_ASM371947v1/GCA_003719475.1_ASM371947v1_genomic.gff.gz
GCF_016097325.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/097/325/GCF_016097325.1_ASM1609732v1/GCF_016097325.1_ASM1609732v1_genomic.gff.gz
GCF_048541705.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/048/541/705/GCF_048541705.1_ASM4854170v1/GCF_048541705.1_ASM4854170v1_genomic.gff.gz
GCA_000827465.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/827/465/GCA_000827465.1_Tulasnella_calospora_AL13_4D_v1.0/GCA_000827465.1_Tulasnella_calospora_AL13_4D_v1.0_genomic.gff.gz
GCA_964204845.1	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Callogorgia_gracilis/GCA_964204845.1/ensembl/geneset/2025_03/genes.gff3.gz
GCF_000143455.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/143/455/GCF_000143455.1_v1.0/GCF_000143455.1_v1.0_genomic.gff.gz
GCA_050947405.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/050/947/405/GCA_050947405.1_Triev1/GCA_050947405.1_Triev1_genomic.gff.gz
GCF_003144295.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/144/295/GCF_003144295.1_Acain1/GCF_003144295.1_Acain1_genomic.gff.gz
GCA_036940085.2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/940/085/GCA_036940085.2_ASM3694008v2/GCA_036940085.2_ASM3694008v2_genomic.gff.gz
GCA_901343595.1	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Marmota_monax/GCA_901343595.1/ensembl/geneset/2020_09/genes.gff3.gz
GCA_037043125.1	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Eumetopias_jubatus/GCA_037043125.1/ensembl/geneset/2024_05/genes.gff3.gz
GCA_000743615.1	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Fukomys_damarensis/GCA_000743615.1/ensembl/geneset/2020_03/genes.gff3.gz
GCA_000977595.3	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/977/595/GCA_000977595.3_Sc_YJM1400_v1/GCA_000977595.3_Sc_YJM1400_v1_genomic.gff.gz
GCA_023373845.1	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Nibea_coibor/GCA_023373845.1/ensembl/geneset/2023_08/genes.gff3.gz
GCA_900095595.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/095/595/GCA_900095595.1_PPRFG01/GCA_900095595.1_PPRFG01_genomic.gff.gz
GCA_948329865.1	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Linaria_vulgaris/GCA_948329865.1/ensembl/geneset/2024_02/genes.gff3.gz
GCF_000239435.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/239/435/GCF_000239435.1_ASM23943v1/GCF_000239435.1_ASM23943v1_genomic.gff.gz
GCA_023137925.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/137/925/GCA_023137925.1_ASM2313792v1/GCA_023137925.1_ASM2313792v1_genomic.gff.gz
GCA_053455415.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/053/455/415/GCA_053455415.1_ASM5345541v1/GCA_053455415.1_ASM5345541v1_genomic.gff.gz
GCA_905332025.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/905/332/025/GCA_905332025.1_MDC_Fg5/GCA_905332025.1_MDC_Fg5_genomic.gff.gz
GCA_037951015.2	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Buteo_regalis/GCA_037951015.2/ensembl/geneset/2025_11/genes.gff3.gz
GCA_034638445.1	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Ciconia_boyciana/GCA_034638445.1/ensembl/geneset/2024_10/genes.gff3.gz
GCA_050703535.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/050/703/535/GCA_050703535.1_Trichpleur1/GCA_050703535.1_Trichpleur1_genomic.gff.gz
GCA_004917555.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/917/555/GCA_004917555.1_ASM491755v1/GCA_004917555.1_ASM491755v1_genomic.gff.gz
GCA_020570355.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/020/570/355/GCA_020570355.1_ASM2057035v1/GCA_020570355.1_ASM2057035v1_genomic.gff.gz
GCA_916610205.1	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Griposia_aprilina/GCA_916610205.1/braker/geneset/2021_12/genes.gff3.gz
GCA_027577575.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/027/577/575/GCA_027577575.1_UCR_CoemRSA532_1.0/GCA_027577575.1_UCR_CoemRSA532_1.0_genomic.gff.gz
GCA_000149405.2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/149/405/GCA_000149405.2_ASM14940v2/GCA_000149405.2_ASM14940v2_genomic.gff.gz
GCA_021223845.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/223/845/GCA_021223845.1_ASM2122384v1/GCA_021223845.1_ASM2122384v1_genomic.gff.gz
GCA_944739405.2	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Euclidia_mi/GCA_944739405.2/ensembl/geneset/2023_05/genes.gff3.gz
GCA_030028025.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/028/025/GCA_030028025.1_ASM3002802v1/GCA_030028025.1_ASM3002802v1_genomic.gff.gz
GCA_056505955.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/056/505/955/GCA_056505955.1_ASM5650595v1/GCA_056505955.1_ASM5650595v1_genomic.gff.gz
GCA_963971175.1	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Lasioglossum_calceatum/GCA_963971175.1/ensembl/geneset/2024_05/genes.gff3.gz
GCA_000981445.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/981/445/GCA_000981445.1_Bbig001/GCA_000981445.1_Bbig001_genomic.gff.gz
GCA_964341415.1	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Trichopteryx_carpinata/GCA_964341415.1/ensembl/geneset/2025_05/genes.gff3.gz
GCA_045362495.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/045/362/495/GCA_045362495.1_fLetNeb1.hap1/GCA_045362495.1_fLetNeb1.hap1_genomic.gff.gz
GCA_000002995.5	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/002/995/GCA_000002995.5_B_malayi-4.0/GCA_000002995.5_B_malayi-4.0_genomic.gff.gz
GCF_000721755.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/721/755/GCF_000721755.1_Aureobasidium_pullulans_var._subglaciale_EXF-2481_v1.0/GCF_000721755.1_Aureobasidium_pullulans_var._subglaciale_EXF-2481_v1.0_genomic.gff.gz
GCF_000264905.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/264/905/GCF_000264905.1_Stehi1/GCF_000264905.1_Stehi1_genomic.gff.gz
GCA_040256725.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/256/725/GCA_040256725.1_ASM4025672v1/GCA_040256725.1_ASM4025672v1_genomic.gff.gz
GCF_036013475.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/036/013/475/GCF_036013475.1_bColLiv1.pat.W.v2/GCF_036013475.1_bColLiv1.pat.W.v2_genomic.gff.gz
GCA_023508725.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/508/725/GCA_023508725.1_Schco_LoeD_1/GCA_023508725.1_Schco_LoeD_1_genomic.gff.gz
GCA_026023875.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/026/023/875/GCA_026023875.1_ASM2602387v1/GCA_026023875.1_ASM2602387v1_genomic.gff.gz
GCA_905333125.1	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Pheosia_tremula/GCA_905333125.1/ensembl/geneset/2021_11/genes.gff3.gz
GCA_013467475.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/467/475/GCA_013467475.1_ASM1346747v1/GCA_013467475.1_ASM1346747v1_genomic.gff.gz
GCA_000521075.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/521/075/GCA_000521075.1_Plas_falc_NF135_5_C10_V1/GCA_000521075.1_Plas_falc_NF135_5_C10_V1_genomic.gff.gz
GCF_025024165.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/025/024/165/GCF_025024165.1_Kicala1/GCF_025024165.1_Kicala1_genomic.gff.gz
GCA_016584175.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/584/175/GCA_016584175.1_ASM1658417v1/GCA_016584175.1_ASM1658417v1_genomic.gff.gz
GCA_044165085.1	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Homo_sapiens/GCA_044165085.1/ensembl/geneset/2025_07/genes.gff3.gz
GCA_003287315.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/287/315/GCA_003287315.1_Pcac_10300_v1/GCA_003287315.1_Pcac_10300_v1_genomic.gff.gz
GCA_032362555.1	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Amyelois_transitella/GCA_032362555.1/ensembl/geneset/2025_07/genes.gff3.gz
GCF_021155765.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/155/765/GCF_021155765.1_iyDipSimi1.1/GCF_021155765.1_iyDipSimi1.1_genomic.gff.gz
GCA_040670175.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/670/175/GCA_040670175.1_ASM4067017v1/GCA_040670175.1_ASM4067017v1_genomic.gff.gz
GCF_030704535.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/030/704/535/GCF_030704535.1_ASM3070453v1/GCF_030704535.1_ASM3070453v1_genomic.gff.gz
GCA_020503595.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/020/503/595/GCA_020503595.1_ASM2050359v1/GCA_020503595.1_ASM2050359v1_genomic.gff.gz
GCA_027595765.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/027/595/765/GCA_027595765.1_UCR_CoemRSA1821_1.0/GCA_027595765.1_UCR_CoemRSA1821_1.0_genomic.gff.gz
GCF_036669925.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/036/669/925/GCF_036669925.1_ASM3666992v2/GCF_036669925.1_ASM3666992v2_genomic.gff.gz
GCA_038362935.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/362/935/GCA_038362935.1_ASM3836293v1/GCA_038362935.1_ASM3836293v1_genomic.gff.gz
GCA_009831295.1	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Oryza_sativa_Indica_Group/GCA_009831295.1/community/geneset/2020_12/genes.gff3.gz
GCA_964036295.1	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Plumapathes_pennacea/GCA_964036295.1/ensembl/geneset/2024_06/genes.gff3.gz
GCA_021272945.2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/272/945/GCA_021272945.2_ASM2127294v2/GCA_021272945.2_ASM2127294v2_genomic.gff.gz
GCF_900005855.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/005/855/GCF_900005855.1_PGAL8A/GCF_900005855.1_PGAL8A_genomic.gff.gz
GCF_022079265.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/079/265/GCF_022079265.1_mLynRuf1.p/GCF_022079265.1_mLynRuf1.p_genomic.gff.gz
GCF_038497815.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/038/497/815/GCF_038497815.1_Lipoli1/GCF_038497815.1_Lipoli1_genomic.gff.gz
GCA_009193665.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/193/665/GCA_009193665.1_Asppsec1/GCA_009193665.1_Asppsec1_genomic.gff.gz
GCF_010094145.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/010/094/145/GCF_010094145.1_Didex1/GCF_010094145.1_Didex1_genomic.gff.gz
GCA_020572645.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/020/572/645/GCA_020572645.1_ASM2057264v1/GCA_020572645.1_ASM2057264v1_genomic.gff.gz
GCA_000004155.2	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Schizosaccharomyces_cryophilus_oy26/GCA_000004155.2/community/geneset/2013_08/genes.gff3.gz
GCA_009835205.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/835/205/GCA_009835205.1_AaE_v1/GCA_009835205.1_AaE_v1_genomic.gff.gz
GCF_905475395.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/905/475/395/GCF_905475395.1_inChrCarn1.1/GCF_905475395.1_inChrCarn1.1_genomic.gff.gz
GCA_917880715.2	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Criorhina_berberina/GCA_917880715.2/braker/geneset/2022_03/genes.gff3.gz
GCA_020500105.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/020/500/105/GCA_020500105.1_ASM2050010v1/GCA_020500105.1_ASM2050010v1_genomic.gff.gz
GCA_964260675.1	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Erebia_montana/GCA_964260675.1/ensembl/geneset/2025_07/genes.gff3.gz
GCA_011762625.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/011/762/625/GCA_011762625.1_ASM1176262v1/GCA_011762625.1_ASM1176262v1_genomic.gff.gz
GCA_951341855.1	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Hordeum_vulgare_subsp_spontaneum/GCA_951341855.1/community/geneset/2024_06/genes.gff3.gz
GCA_013365125.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/365/125/GCA_013365125.1_LMA-70_V2/GCA_013365125.1_LMA-70_V2_genomic.gff.gz
GCA_020887355.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/020/887/355/GCA_020887355.1_COCOBI_1.0/GCA_020887355.1_COCOBI_1.0_genomic.gff.gz
