assembly_accession	access_url
GCA_036417535.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Chlamydotis_macqueenii__Macqueens_bustard__HLchlMacq2__GCA_036417535.1/query_annotation.gff.gz
GCA_036583965.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Prunella_strophiata__Rufous-breasted_accentor__HLpruStro1__GCA_036583965.1/query_annotation.gff.gz
GCA_036784685.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Chrysolophus_amherstiae__Lady_Amhersts_pheasant__HLchrAmhe1__GCA_036784685.1/query_annotation.gff.gz
GCA_036785705.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Acanthornis_magna__Scrubtit__HLacaMagn1__GCA_036785705.1/query_annotation.gff.gz
GCA_036873605.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Anas_crecca__Common_teal__HLanaCrec1__GCA_036873605.1/query_annotation.gff.gz
GCA_036873955.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Mergus_octosetaceus__Brazilian_merganser__HLmerOcto1A__GCA_036873955.1/query_annotation.gff.gz
GCA_036925125.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Oreortyx_pictus__Mountain_quail__HLorePict1A__GCA_036925125.1/query_annotation.gff.gz
GCA_036971685.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Patagioenas_fasciata__Band-tailed_pigeon__HLpatFas2__GCA_036971685.1/query_annotation.gff.gz
GCA_037042795.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Molothrus_aeneus__Bronzed_cowbird__HLmolAen1__GCA_037042795.1/query_annotation.gff.gz
GCA_037157625.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Lathamus_discolor__Swift_parrot__HLlatDis1B__GCA_037157625.1/query_annotation.gff.gz
GCA_037837765.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Delichon_dasypus__Asian_house_martin__HLdelDasy1__GCA_037837765.1/query_annotation.gff.gz
GCA_037951015.2	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Buteo_regalis__Ferruginous_hawk__HLbutRega1__GCA_037951015.2/query_annotation.gff.gz
GCA_037953605.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Necrosyrtes_monachus__Hooded_vulture__HLnecMona1__GCA_037953605.1/query_annotation.gff.gz
GCA_037962945.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Sarcoramphus_papa__King_vulture__HLsarPapa1A__GCA_037962945.1/query_annotation.gff.gz
GCA_037975005.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Platalea_minor__Black-faced_spoonbill__HLplaMino1__GCA_037975005.1/query_annotation.gff.gz
GCA_038090715.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Florisuga_fusca__black_jacobin__HLfloFus1__GCA_038090715.1/query_annotation.gff.gz
GCA_038380795.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Pyrocephalus_nanus__Galapagos_flycatcher__HLpyrNan1__GCA_038380795.1/query_annotation.gff.gz
GCA_038381715.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Anas_bahamensis__white-cheeked_pintail__HLanaBaha1__GCA_038381715.1/query_annotation.gff.gz
GCA_038381965.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Amazonetta_brasiliensis__Brazilian_duck__HLamaBras1__GCA_038381965.1/query_annotation.gff.gz
GCA_038429875.2	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Poecile_montanus__Willow_tit__HLpoeMont1__GCA_038429875.2/query_annotation.gff.gz
GCA_039654755.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Calcarius_lapponicus__Lapland_longspur__HLcalLapp1__GCA_039654755.1/query_annotation.gff.gz
GCA_039720435.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Amazona_ochrocephala__Yellow-crowned_parrot__HLamaOchr1A__GCA_039720435.1/query_annotation.gff.gz
GCA_039906565.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Aegotheles_albertisi__Mountain_owlet-nightjar__HLaegAlbe1A__GCA_039906565.1/query_annotation.gff.gz
GCA_040869245.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Sarcogyps_calvus__Red-headed_vulture__HLsarCalv1__GCA_040869245.1/query_annotation.gff.gz
GCA_040967075.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Ramphastos_toco__Toco_toucan__HLramToco1__GCA_040967075.1/query_annotation.gff.gz
GCA_041043685.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Eudocimus_ruber__Scarlet_ibis__HLeudRube1__GCA_041043685.1/query_annotation.gff.gz
GCA_041053205.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Furnarius_rufus__Rufous_hornero__HLfurRuf1__GCA_041053205.1/query_annotation.gff.gz
GCA_041053225.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Trichoglossus_moluccanus__rainbow_lorikeet__HLtriMol2__GCA_041053225.1/query_annotation.gff.gz
GCA_041053245.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Phylidonyris_novaehollandiae__New_Holland_honeyeater__HLphyNov1__GCA_041053245.1/query_annotation.gff.gz
GCA_041053275.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Acanthiza_pusilla__brown_thornbill__HLacaPus1__GCA_041053275.1/query_annotation.gff.gz
GCA_041146915.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Gyps_africanus__White-backed_vulture__HLgypAfri1__GCA_041146915.1/query_annotation.gff.gz
GCA_041475435.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Gubernatrix_cristata__Yellow_cardinal__HLgubCris1__GCA_041475435.1/query_annotation.gff.gz
GCA_042477495.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Bucorvus_leadbeateri__Southern_ground_hornbill__HLbucLead1__GCA_042477495.1/query_annotation.gff.gz
GCA_043774175.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Selasphorus_sasin__Allens_hummingbird__HLselSasi1__GCA_043774175.1/query_annotation.gff.gz
GCA_043789995.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Anarhynchus_nivosus__Snowy_plover__HLanaNivo1__GCA_043789995.1/query_annotation.gff.gz
GCA_043882375.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Lyrurus_tetrix__Black_grouse__HLlyrTetr1__GCA_043882375.1/query_annotation.gff.gz
GCA_045269165.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Zonotrichia_capensis__Rufous-collared_sparrow__HLzonCape1__GCA_045269165.1/query_annotation.gff.gz
GCA_045298695.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Grus_japonensis__Red-crowned_crane__HLgruJapo1__GCA_045298695.1/query_annotation.gff.gz
GCA_045345405.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Guaruba_guarouba__Golden_parakeet__HLguaGuar2__GCA_045345405.1/query_annotation.gff.gz
GCA_045345515.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Morphnus_guianensis__Crested_eagle__HLmorGuia1__GCA_045345515.1/query_annotation.gff.gz
GCA_045364795.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Willisornis_vidua__Xingu_scale-backed_antbird__HLwilVidu2__GCA_045364795.1/query_annotation.gff.gz
GCA_045781935.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Calidris_temminckii__Temmincks_stint__HLcalTemm1__GCA_045781935.1/query_annotation.gff.gz
GCA_045782655.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Tringa_flavipes__Lesser_yellowlegs__HLtriFlav1__GCA_045782655.1/query_annotation.gff.gz
GCA_045782775.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Calidris_ruficollis__Rufous-necked_stint__HLcalRufi1__GCA_045782775.1/query_annotation.gff.gz
GCA_045783115.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Emberiza_calandra__Corn_bunting__HLembCala1__GCA_045783115.1/query_annotation.gff.gz
GCA_045783135.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Merops_apiaster__European_bee-eater__HLmerApia1__GCA_045783135.1/query_annotation.gff.gz
GCA_045783155.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Calidris_melanotos__Pectoral_sandpiper__HLcalMela1__GCA_045783155.1/query_annotation.gff.gz
GCA_045783515.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Lophophanes_cristatus__Crested_tit__HLlopCris1__GCA_045783515.1/query_annotation.gff.gz
GCA_045783535.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Calidris_maritima__Purple_sandpiper__HLcalMari1__GCA_045783535.1/query_annotation.gff.gz
GCA_045783595.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Acrocephalus_melanopogon__Moustached_warbler__HLacrMela1__GCA_045783595.1/query_annotation.gff.gz
GCA_045783775.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Larus_cachinnans__Caspian_gull__HLlarCach1__GCA_045783775.1/query_annotation.gff.gz
GCA_045784155.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Ardenna_gravis__Great_shearwater__HLardGrav1__GCA_045784155.1/query_annotation.gff.gz
GCA_045784235.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Setophaga_striata__Blackpoll_warbler__HLsetStri1__GCA_045784235.1/query_annotation.gff.gz
GCA_045784345.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Ficedula_hypoleuca__European_pied_flycatcher__HLficHypo1__GCA_045784345.1/query_annotation.gff.gz
GCA_045784505.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Branta_ruficollis__Red-breasted_goose__HLbraRufi1__GCA_045784505.1/query_annotation.gff.gz
GCA_045784585.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Circus_aeruginosus__Western_marsh_harrier__HLcirAeru1__GCA_045784585.1/query_annotation.gff.gz
GCA_045784645.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Tadorna_tadorna__Common_shelduck__HLtadTado1__GCA_045784645.1/query_annotation.gff.gz
GCA_045784665.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Plectrophenax_nivalis__Snow_bunting__HLpleNiva1__GCA_045784665.1/query_annotation.gff.gz
GCA_045784765.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Buteo_rufinus__Long-legged_buzzard__HLbutRufi1__GCA_045784765.1/query_annotation.gff.gz
GCA_045784945.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Anthus_petrosus__European_rock_pipit__HLantPetr1__GCA_045784945.1/query_annotation.gff.gz
GCA_045784985.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Curruca_cantillans__Eastern_subalpine_warbler__HLcurCant1__GCA_045784985.1/query_annotation.gff.gz
GCA_045785005.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Circus_cyaneus__Hen_harrier__HLcirCyan1__GCA_045785005.1/query_annotation.gff.gz
GCA_045785025.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Saxicola_rubicola__European_stonechat__HLsaxRubi1__GCA_045785025.1/query_annotation.gff.gz
GCA_045785065.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Surnia_ulula__Northern_hawk-owl__HLsurUlul1__GCA_045785065.1/query_annotation.gff.gz
GCA_045785095.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Prunella_collaris__Alpine_accentor__HLpruColl1__GCA_045785095.1/query_annotation.gff.gz
GCA_045786995.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Phylloscopus_ibericus__Iberian_chiffchaff__HLphyIber1__GCA_045786995.1/query_annotation.gff.gz
GCA_045787025.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Pastor_roseus__Rosy_starling__HLpasRose1__GCA_045787025.1/query_annotation.gff.gz
GCA_045787045.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Ichthyaetus_audouinii__Audouins_gull__HLichAudo1__GCA_045787045.1/query_annotation.gff.gz
GCA_045787065.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Coracias_garrulus__European_roller__HLcorGarr1__GCA_045787065.1/query_annotation.gff.gz
GCA_045787085.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Curruca_ruppeli__Rueppells_warbler__HLcurRupp1__GCA_045787085.1/query_annotation.gff.gz
GCA_045787105.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Pluvialis_dominica__American_golden-plover__HLpluDomi1__GCA_045787105.1/query_annotation.gff.gz
GCA_045787125.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Tringa_erythropus__Spotted_redshank__HLtriEryt1__GCA_045787125.1/query_annotation.gff.gz
GCA_045787165.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Zapornia_parva__Little_crake__HLzapParv1__GCA_045787165.1/query_annotation.gff.gz
GCA_045787205.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Motacilla_citreola__Citrine_wagtail__HLmotCitr1__GCA_045787205.1/query_annotation.gff.gz
GCA_045787225.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Apus_caffer__White-rumped_swift__HLapuCaff1__GCA_045787225.1/query_annotation.gff.gz
GCA_045787245.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Sula_leucogaster__Brown_booby__HLsulLeuc1__GCA_045787245.1/query_annotation.gff.gz
GCA_045787265.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Calidris_fuscicollis__White-rumped_sandpiper__HLcalFusc1__GCA_045787265.1/query_annotation.gff.gz
GCA_045787305.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Larus_thayeri__Thayers_gull__HLlarThay1__GCA_045787305.1/query_annotation.gff.gz
GCA_045787345.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Puffinus_yelkouan__Yelkouan_shearwater__HLpufYelk1__GCA_045787345.1/query_annotation.gff.gz
GCA_045787385.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Plegadis_falcinellus__glossy_ibis__HLpleFalc1__GCA_045787385.1/query_annotation.gff.gz
GCA_045787485.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Gelochelidon_nilotica__Gull-billed_tern__HLgelNilo1__GCA_045787485.1/query_annotation.gff.gz
GCA_045787705.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Pagophila_eburnea__Ivory_gull__HLpagEbur1__GCA_045787705.1/query_annotation.gff.gz
GCA_045787885.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Iduna_caligata__Booted_warbler__HLiduCali1__GCA_045787885.1/query_annotation.gff.gz
GCA_045788055.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Ficedula_albicilla__Taiga_flycatcher__HLficAlbi1__GCA_045788055.1/query_annotation.gff.gz
GCA_045788085.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Chroicocephalus_genei__Slender-billed_gull__HLchrGene1__GCA_045788085.1/query_annotation.gff.gz
GCA_045788125.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Locustella_lanceolata__Lanceolated_warbler__HLlocLanc1__GCA_045788125.1/query_annotation.gff.gz
GCA_045788165.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Lanius_phoenicuroides__Red-tailed_shrike__HLlanPhoe1__GCA_045788165.1/query_annotation.gff.gz
GCA_045788245.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Calidris_canutus__Red_knot__HLcalCanu1__GCA_045788245.1/query_annotation.gff.gz
GCA_045788275.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Calidris_himantopus__Stilt_sandpiper__HLcalHima1__GCA_045788275.1/query_annotation.gff.gz
GCA_045788345.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Actitis_hypoleucos__Common_sandpiper__HLactHypo1__GCA_045788345.1/query_annotation.gff.gz
GCA_045788425.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Dryocopus_martius__Black_woodpecker__HLdryMart1__GCA_045788425.1/query_annotation.gff.gz
GCA_045838335.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Chlidonias_hybrida__Whiskered_tern__HLchlHybr1__GCA_045838335.1/query_annotation.gff.gz
GCA_045838425.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Acrocephalus_schoenobaenus__Sedge_warbler__HLacrScho1__GCA_045838425.1/query_annotation.gff.gz
GCA_046127185.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Accipiter_gularis__Japanese_sparrowhawk__HLaccGula1__GCA_046127185.1/query_annotation.gff.gz
GCA_046129655.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Cyanocitta_cristata__Blue_jay__HLcyaCris1A__GCA_046129655.1/query_annotation.gff.gz
GCA_046129695.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Lonchura_striata__White-rumped_munia__HLlonStri3__GCA_046129695.1/query_annotation.gff.gz
GCA_046563285.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Loriculus_galgulus__blue-crowned_hanging_parrot__HLlorGal1__GCA_046563285.1/query_annotation.gff.gz
GCA_046563585.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Ptilotula_penicillata__White-plumed_honeyeater__HLlicPen1__GCA_046563585.1/query_annotation.gff.gz
GCA_046605145.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Hypotaenidia_owstoni__Guam_rail__HLhypOwst1__GCA_046605145.1/query_annotation.gff.gz
GCA_046618715.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Carpodacus_erythrinus__Common_rosefinch__HLcarEryt1A__GCA_046618715.1/query_annotation.gff.gz
GCA_046766075.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Tockus_deckeni__Von_der_Deckens_hornbill__HLtocDeck1__GCA_046766075.1/query_annotation.gff.gz
GCA_047054915.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Neophema_chrysogaster__Orange-bellied_parrot__HLneoChry1__GCA_047054915.1/query_annotation.gff.gz
GCA_047301405.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Quiscalus_major__Boat-tailed_grackle__HLquiMajo1A__GCA_047301405.1/query_annotation.gff.gz
GCA_047922985.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Eudromia_elegans__Elegant_crested-tinamou__HLeudEleg2A__GCA_047922985.1/query_annotation.gff.gz
GCA_048174265.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Cyanocorax_yucatanicus__Yucatan_jay__HLcyaYuca1__GCA_048174265.1/query_annotation.gff.gz
GCA_048174545.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Aphelocoma_woodhouseii__Woodhouses_scrub-Jay__HLaphWood1__GCA_048174545.1/query_annotation.gff.gz
GCA_048182245.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Aphelocoma_insularis__Santa_Cruz_jay__HLaphInsu1__GCA_048182245.1/query_annotation.gff.gz
GCA_048593965.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Phylloscopus_trochiloides__Greenish_warbler__HLphyTroc1__GCA_048593965.1/query_annotation.gff.gz
GCA_048604525.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Dendrocygna_autumnalis__Black-bellied_whistling-duck__HLdenAutu1__GCA_048604525.1/query_annotation.gff.gz
GCA_049176255.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Callonetta_leucophrys__Ringed_teal__HLcalLeuc1__GCA_049176255.1/query_annotation.gff.gz
GCA_049176275.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Aythya_americana__Redhead__HLaytAmer1__GCA_049176275.1/query_annotation.gff.gz
GCA_049176295.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Lophodytes_cucullatus__Hooded_merganser__HLlopCucu1__GCA_049176295.1/query_annotation.gff.gz
GCA_049176575.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Dendrocygna_arborea__Black-billed_whistling-duck__HLdenArbo1__GCA_049176575.1/query_annotation.gff.gz
